no,fps
240,9.577960868850363
241,9.453997935327981
242,10.066780591770511
243,9.853972549959355
244,9.741961257955126
245,10.539511508694341
246,10.664632549435405
247,9.743364353114444
248,9.629482355264035
249,9.781743468232627
250,8.550555521578701
251,10.169883420945435
252,9.618088216746735
253,10.481776924768589
254,9.844582351450057
255,8.494448832452356
256,8.276837585248801
257,9.333223556114332
258,9.359068534476988
259,10.286459840588597
260,9.854412431542173
261,8.770346083636356
262,9.401296899410724
263,10.40063083660241
264,10.580828746285373
265,10.378318458161878
266,10.59839443687792
267,10.616663460467565
268,10.435071639511074
269,10.42557834898051
270,8.773207887366366
271,8.542962241784563
272,8.623831631583059
273,9.325607765885069
274,9.238188794276878
275,10.02014873849403
276,9.498401195706327
277,9.550524853701301
278,9.235341004672383
279,9.282863358807347
280,10.217499549332281
281,9.696445125658578
282,10.499251538226622
283,10.513225802408792
284,10.73453279758401
285,10.256802525621808
286,11.108149623399049
287,10.78662596472098
288,10.90616541118776
289,10.631194744099279
290,10.73541200620428
291,10.166900580542729
292,8.780940417870452
293,8.23363453086015
294,8.061783304822496
295,9.138534410820775
296,10.160866300055718
297,10.35280411317653
298,9.543896694920075
299,10.644387992051549
300,9.447332797257454
301,9.61330454593378
302,9.526468443873089
303,10.467337486024597
304,10.083382616681332
305,8.424919402625315
306,10.158700633116805
307,9.904607174061917
308,10.495494571214802
309,9.494638430804406
310,11.182216392463616
311,11.09645330779447
312,10.162934389129308
313,10.72755918400753
314,10.382583080636177
315,10.844075360085629
316,10.099528770975953
317,9.937107454659607
318,9.417233590638233
319,9.986200328563605
320,10.050233146592417
321,10.744404681700228
322,10.636991425593374
323,10.800597414636659
324,10.753164313567643
325,10.83192111916574
326,10.536704968522807
327,10.606139685429627
328,9.192088451549985
329,9.132903068467856
330,10.212424459345614
331,9.200819546266194
332,10.123686357426637
333,10.443724010856304
334,10.621153149776779
335,10.141580124523967
336,10.85184706058897
337,10.449213874474028
338,10.739012768615884
339,10.690945980735261
340,10.883723344076143
341,10.603860496277289
