number,gpu_usage,mem_usage
163,13.5,84.80869985520512
164,72.4,84.6620701369208
165,99.3,84.73493939270028
166,99.5,84.66364285467144
167,33.2,84.56812646328281
168,99.2,84.7003920261113
169,99.1,84.74642023227993
170,11.0,84.62301431278001
171,47.2,84.56361800573097
172,99.3,84.74432327527907
173,22.8,84.7389236110019
174,99.0,84.75800591970962
175,99.3,84.74149238332794
176,31.0,84.70872743018968
177,99.6,84.66096923449537
178,96.3,84.63543878301003
179,97.6,84.5557544169778
180,83.2,84.56204528798035
181,99.7,84.63984239271181
182,48.0,84.67889821685262
183,99.1,84.7409157201527
184,99.7,84.6222279539047
185,70.4,84.60671047209841
186,99.4,84.69530690538424
187,99.3,84.67732549910197
188,99.6,84.6605498430952
189,26.5,84.66374770252149
190,99.5,84.75323534253269
191,99.5,84.84487236346975
192,99.0,84.81572466115796
193,99.1,84.7426457096784
194,53.8,84.7807054792438
195,99.6,84.73347152279969
196,99.6,84.71480860549214
197,99.7,84.72193825929503
198,99.4,84.75690501728417
199,99.5,84.70988075654014
200,99.6,84.70736440813913
201,95.8,84.79936839655134
202,99.3,84.84649750514541
203,99.7,84.71999857406925
204,44.5,84.77493884749147
205,99.6,84.79312994947382
206,99.2,84.87050766280511
207,33.0,84.80995802940564
208,99.5,84.76576466061275
209,99.1,84.79229116667348
210,99.7,84.79444054759935
211,75.8,84.72754761927229
212,65.1,84.83407303491538
213,99.2,84.88015366500902
214,99.3,84.83281486071488
215,99.7,84.73829452390163
216,99.7,84.7446378188292
217,99.6,84.8467072008455
218,59.5,84.82233007571062
219,99.5,84.86101893237628
220,99.3,84.87166098915559
221,99.2,84.90164747426772
222,37.9,84.7569574412092
223,99.6,84.79470266722446
224,99.6,84.74537175377951
225,76.9,84.76922463966416
226,39.2,84.8131034649069
227,99.0,84.85525230062395
228,99.1,84.77761246766754
229,99.2,84.89996990866703
230,99.6,84.82353582598611
231,99.6,84.72560793404651
232,29.4,84.76560738883768
233,24.6,84.80665532212929
234,22.0,84.80188474495236
235,99.7,84.80461078905347
236,99.6,84.93923542850791
237,99.5,84.85420382212354
238,99.5,84.8939411572896
239,99.7,84.82154371683531
240,24.2,84.82406006523632
241,98.8,84.81530526975779
242,99.3,84.84246086291878
243,99.7,84.85551442024905
244,92.4,84.79218631882344
245,33.9,84.84932839709656
246,99.5,84.85032445167195
247,99.4,84.89420327691471
248,99.7,84.88277486126007
249,99.7,84.9117652917968
250,79.3,84.85200201727264
251,99.6,84.9055792686443
252,99.7,84.89881658231657
253,99.4,84.87821397978324
254,99.5,84.90154262641767
255,99.7,84.93624726478171
256,99.7,85.07732004701377
257,54.0,84.93986451560818
258,99.5,84.8934693419644
259,99.7,84.95160747481293
260,99.4,85.08633696211743
261,99.7,84.86804373832912
262,35.4,84.92146371792573
263,95.4,84.91601162972353
264,83.4,84.92917003490385
265,17.8,84.92403249025176
266,39.6,84.99103026642887
267,47.8,85.01215710821242
268,99.6,84.55937166780426
269,99.7,84.30621653387686
270,99.4,84.51114165678476
271,99.7,84.2884972472197
272,99.4,84.3396629980404
273,98.5,84.42055311434812
274,99.6,84.33982026981546
275,99.6,84.36136650299918
276,99.5,84.34233661821648
277,99.5,84.48786543407533
278,99.6,84.41033044896898
279,99.6,84.47229552834405
280,99.4,84.38590089990909
281,43.2,84.60807349414895
282,99.5,84.38280788833285
283,99.7,84.39874476153929
284,46.2,84.52414279019001
285,99.5,84.51072226538459
286,99.5,84.42107735359833
287,99.2,84.37919063750638
288,99.0,84.39460327146261
289,95.1,84.41814161379713
290,99.6,84.66128377804549
291,99.8,84.64398388278849
292,99.5,84.45719743793794
293,99.5,84.46689586406686
294,99.5,84.45677804653776
295,99.4,84.51606950573675
296,99.7,84.54893930672505
297,94.3,84.46023802558916
298,99.6,84.618086463828
299,99.5,84.70505775543819
300,99.5,84.50757682988332
301,99.6,84.4988744583298
302,99.6,84.5782442808119
303,99.5,84.58458757573946
304,99.4,84.60712986349859
305,99.7,84.43208637785278
306,99.7,84.66668344232268
307,37.3,84.62878094453234
308,99.7,84.63543878301003
309,99.6,84.58893876151623
310,99.5,84.49452327255304
311,99.5,84.73666938222598
312,99.7,84.55543987342767
313,67.3,84.58327697761393
314,17.7,84.74951324385617
315,51.1,84.5836963690141
316,99.5,84.67103462809943
317,99.4,84.83402061099035
318,99.6,84.71061469149045
319,29.4,84.60581926537304
320,44.0,84.63134971685838
321,86.6,84.58301485798883
322,99.2,84.86521284637799
323,99.4,84.62217552997967
324,99.7,84.66154589767059
325,99.4,84.6415199583125
326,99.5,84.46977917994303
327,60.0,84.5354663579946
328,99.7,84.81001045333065
329,99.7,84.85761137724991
330,99.5,84.76948675928926
331,58.3,84.72188583537
332,99.2,84.60068172072097
333,99.3,84.60665804817339
334,99.4,84.8783712515583
335,99.7,84.56954190925839
336,57.6,84.63134971685838
337,32.4,84.7703255420896
338,19.2,84.5344703034192
339,17.5,84.53415575986907
340,87.9,84.53567605369469
341,99.4,84.83674665509146
342,99.8,84.48042123672232
343,99.8,84.64503236128891
344,99.0,84.72167613966992
345,99.7,84.81986615123463
346,99.7,84.51905766946297
347,99.6,84.56351315788095
348,38.6,84.6966699274348
349,21.2,84.6224900735298
350,11.5,84.87239492410589
351,41.4,84.82075735795999
352,98.9,84.6397899687868
353,99.3,84.65478321134286
354,99.4,84.82662883756237
355,99.1,84.88597272068638
356,99.5,84.58505939106466
357,99.6,84.751557776932
358,99.6,84.68335425047941
359,20.7,84.64141511046245
360,75.9,84.85986560602582
361,99.2,84.75774380008451
362,99.0,84.69389145940868
363,99.7,84.7233537052706
364,99.6,84.78631483922106
365,99.3,84.72891064132284
366,99.7,84.62138917110435
367,99.7,84.57955487893743
368,99.5,84.71386497484175
369,99.0,84.65273867826704
370,55.0,84.66579223559731
371,99.3,84.87517339213201
372,99.0,85.06080651063209
373,99.7,84.62159886680443
374,95.5,84.79905385300121
375,25.2,84.88125456743447
376,99.2,85.03244516719562
377,99.7,84.65252898256695
378,99.6,84.59051147926687
379,99.4,84.79721901562549
380,99.6,84.79087572069791
381,65.7,84.65106111266635
382,20.5,84.91737465177408
383,99.5,84.84371903711929
384,86.5,84.87076978243022
385,34.1,84.98599756962683
386,44.2,84.67019584529909
387,18.0,84.68497939215507
388,99.7,84.86568466170317
389,99.4,84.67349855257544
390,99.6,84.7201558458443
391,99.5,84.64047147981208
392,99.6,84.92345582707654
393,99.4,84.80350988662802
