no,fps
102,8.460590705724302
103,7.528208994067971
104,8.089584595029336
105,8.420792268048482
106,8.395408280707374
107,8.399056426194186
108,8.640424532577438
109,8.775539068613298
110,8.88397864949589
111,8.305667603313314
112,8.525285375134152
113,8.569737981987283
114,8.448661082977805
115,8.636492610918586
116,7.504260873143528
117,7.640106742442872
118,8.316289546107052
119,8.529047292721959
120,8.36340071025928
121,8.60795593308692
122,8.53319444670497
123,8.061101565593084
124,8.392099113231104
125,8.641670684319616
126,8.615293605343807
127,8.391377154460972
128,8.03163399543873
129,7.759498869644688
130,7.795176781944155
131,8.444272645277671
132,7.871172839853697
133,8.390655319898055
134,8.629172058651074
135,8.276021010177544
136,7.829254725398621
137,8.482680931530675
138,8.5811869986231
139,8.718716026183355
140,7.626256859315395
141,8.637506383960197
142,8.083005719747776
143,8.801873567753146
144,8.561271728214633
145,8.24072003819456
146,8.626385695305398
147,8.721507958786896
148,8.552403634406147
149,8.16872233226022
150,8.568494983687536
151,8.66085326141946
152,8.812248010874795
153,8.579396622081857
154,8.581169442284873
155,8.715400663269971
156,7.3915864677157
157,8.230661603822643
158,7.248718086090003
159,8.726842980227664
160,8.398131481099567
161,8.728168674097072
162,8.438156857064683
163,8.173768664424273
164,8.62191707607869
165,8.75306825604521
166,8.770621175939208
167,7.985119891864107
168,7.065245185318696
169,8.157569321671616
170,7.295202977702021
171,8.594392125042006
172,8.317889305127803
173,8.638093413982647
174,8.772492261356982
175,8.127708555372541
176,7.981883161616661
177,8.268173780710175
178,8.832121829805514
179,8.281331630064148
180,7.530858301208908
181,7.512446401129114
182,7.09429622037069
183,8.517840678778427
184,8.50712932576658
185,8.665827832357104
186,8.578729810050335
187,8.18229950039699
188,8.580010882772898
189,8.760710414129747
190,8.704801198743146
191,8.67940270834023
192,7.814711236233485
193,8.033603079899253
194,7.88351142312066
195,8.090005882863508
196,8.218469249594886
197,8.643665274932715
198,8.146763188001001
199,8.731257468077223
200,8.69049853822071
201,8.60788526935146
202,8.760143193106012
203,8.769887634811045
204,7.320694385779962
205,8.260292614525953
206,8.42461480367089
207,8.558686212413072
208,8.60795593308692
209,8.732166352992122
210,8.159965759421024
211,8.432575448387894
212,8.620198246079163
213,8.56823242454823
214,7.178782194350499
215,8.514226903737747
216,6.811942935841801
217,8.37243246048634
218,8.525233390313158
219,8.696030054486195
220,8.11727980523037
221,8.219886607494567
222,8.336007790839801
223,8.50252482764073
224,8.717791819088793
225,8.550224340483826
226,8.637755417255311
227,8.425799478899863
228,6.745943720325789
229,7.760963370315819
230,8.238130311726012
231,8.462622092823837
232,8.707963866852966
233,8.026515818400325
234,8.19244802450134
235,8.330891583112198
236,8.63467908455155
237,8.307888554801549
238,8.03883815200621
239,7.248718086090003
240,7.715478770174864
241,8.06662076552337
242,8.425867184690702
243,8.641528248785452
244,8.722106462708107
245,8.060900164704119
246,8.369124677750198
247,8.170138496600892
248,7.945578437482832
249,8.042398815778373
250,8.602729948416076
251,8.66237365705765
252,6.891713947233081
253,7.6769964875802374
254,8.01406276272145
255,8.34861811920899
256,8.265762241565849
257,8.474711064414452
258,8.637275151614995
259,7.874305603793811
260,8.549265802969401
261,7.775811821936804
262,8.622200660288538
263,8.284930381209543
264,8.548446859376623
265,8.643504961309002
266,8.628532988271887
267,6.836224473996033
268,7.568732608876105
269,7.410850083396941
270,7.458383493876709
271,8.481737477502982
272,7.5489258768645975
273,8.559437248607713
274,8.192992120139548
275,7.8422391952658295
276,8.21077894951148
277,6.701921909254182
278,5.755832607159276
279,8.230322438855923
280,7.565060395252069
281,8.617700962384017
282,8.054414244180464
283,7.303879621841789
284,7.33418665323737
285,8.419017491178135
286,8.342623459491284
287,8.506715234313205
288,8.258487274502931
289,8.253985496551248
290,8.19699504385485
291,8.0284362911083
292,8.310374137866129
293,8.262245221581137
294,8.716976504941133
295,8.628089245086624
296,8.621527178247536
297,7.043923083382316
298,7.120152781903832
299,7.989485273668611
300,7.451016757354992
301,8.24214508189473
302,8.11580338501607
303,8.330544107570235
304,8.360749981063098
305,8.507370897732343
306,8.566080046401343
307,8.665809927976099
308,8.619649073773424
309,8.597316454243208
310,7.133461229710056
311,7.022729289556917
312,7.497781575456824
313,7.9121240645827005
314,8.111722465367157
315,7.563259719815422
316,8.53088611868747
317,8.72424723980997
318,8.226528927078695
319,8.8245217241285
320,8.548464282074798
321,7.137673600179705
322,8.280579559072342
323,6.854132281374911
324,7.804445271433223
325,8.240169585094115
326,8.281707716791653
327,8.201450890674801
328,8.541848766877788
329,8.628746001213779
330,8.409227425647687
331,8.433474082116861
332,8.576922919623248
333,8.430982116115597
334,8.374405009104558
335,7.062318677081457
336,7.988298391028766
337,8.000900369876524
338,7.47053857361171
339,8.112177441503333
340,7.7582788745576865
341,8.83095030055479
342,8.684560451050913
343,7.477024167541656
344,8.419473790917504
345,8.552612905067576
346,7.43876675108718
347,8.04135032745901
348,8.52003810785172
349,8.261398978528616
350,7.629669514094038
351,8.395391476312861
352,8.540979066547202
353,8.753689368815833
354,8.460249391850187
355,8.658546856807842
356,8.738879779314484
357,8.047846100416178
358,7.655376079139973
359,7.765662116350589
360,7.2947081545586885
361,8.129693520751118
362,7.75477890128257
363,7.731421693231902
364,8.02253952162811
365,8.343071515667488
366,8.473153121849817
367,8.571944754407262
368,8.471424647352519
369,8.72105460140558
370,8.072458245281783
371,7.9498102722148305
372,6.413083331931752
373,8.093736974543434
374,4.5736019575429525
375,5.077450321705919
376,7.796799714472667
