no,fps
255,16.035172363697534
256,20.211759943715727
257,15.197139057874656
258,18.422249161088565
259,13.518413232516615
260,21.925383823229605
261,19.70498226492213
262,16.840806886804575
263,18.257139747970488
264,20.67840362856509
265,19.75091354304012
266,23.06768008975614
267,24.99778886326116
268,25.341695365838923
269,23.380924243268854
270,25.250615567074234
271,23.59598323535203
272,24.714536562371105
273,23.465425412880993
274,16.64353512586902
275,30.467468129154106
276,18.159518552192925
277,23.65173456038255
278,28.293818849036366
279,25.598750061032177
280,27.079767830741122
281,23.322549613821252
282,22.79723670121696
283,19.89160477667435
284,18.43496147574488
285,25.025829509722612
286,25.99619444289495
287,24.00819676822951
288,22.593507934626864
289,19.75091354304012
290,20.542389483685803
291,23.58669478419795
292,25.156415500602776
293,21.526361980035414
294,18.42467691064196
295,18.77351666845705
296,21.952925536090945
297,11.926139497853223
298,21.098745434972887
299,15.512569300357644
300,19.014457012036175
301,19.92486674964134
302,25.355483012936766
303,20.062296712968276
304,22.887426469785765
305,24.44104912912493
306,23.512649606188862
307,19.92808544604508
308,16.915449049633605
309,24.8886146104686
310,23.050565780579355
311,24.606517849285733
312,24.131684780419885
313,24.31438293826774
314,20.055389794200902
315,20.30687595015154
316,26.135014892264746
317,24.40208746647429
318,25.605469918500656
319,23.028291890170586
320,24.3308853387166
321,24.693293142426526
322,23.197557630193355
323,22.399606940491005
324,21.319778583155852
325,22.801698315275594
326,19.709056392761653
327,23.513176851794753
328,22.101689913739047
329,26.0943659167828
330,23.539040884474
331,21.155680196107113
332,25.045106586254253
333,22.64865273502889
334,26.31224867475926
335,26.711909310915807
336,24.888319240468775
337,25.56941159257724
338,21.18303258031444
339,23.235467805642806
340,22.897547181141736
341,18.94240913360792
342,16.38873736939584
343,21.514216101151547
344,18.253484839912787
345,17.39501743937691
346,18.216620484177792
347,21.62068094538519
348,21.97454825510423
349,17.84817807735352
350,19.17264644710077
351,21.954074609131688
352,16.102953145875883
353,18.773264583585103
354,18.046381949762928
355,19.005582541869064
356,19.809682142351107
357,21.962811496913176
358,20.167347036903475
359,18.014989927971033
360,20.682788275671623
361,23.656270092835953
362,19.22035358488145
363,18.805755202144972
364,26.200644661552683
365,25.79570348776423
366,22.53415067882298
367,23.51541790944361
368,23.841296908927617
369,19.94172910882051
370,24.32143250624808
371,20.384943257758014
372,25.430042137811864
373,25.94425544022862
374,27.74964935030566
375,25.85676856972006
376,25.593126845817775
377,23.966081938174963
378,26.00328582322271
379,24.137934209617644
380,24.647873584495414
381,22.38370814699384
382,24.657002104570093
383,25.573620959825377
384,24.50258794938602
385,24.474421590080233
386,24.654393266088267
387,23.01995027524245
388,18.45792039993663
389,17.141647424239327
390,17.269180411564655
391,21.126376338561656
392,21.556786760548903
393,19.747472892743307
394,20.089394679617975
395,21.12765335831797
396,19.807998186523605
397,23.479743611274387
