number,gpu_usage,mem_usage
87,17.8,83.58171789008381
88,99.6,83.5930938818134
89,99.3,83.59094450088753
90,99.6,83.57579398655642
91,99.6,83.55487684047294
92,99.4,83.5720718878799
93,99.6,83.58229455325905
94,99.5,83.5950335670392
95,78.2,83.72855730406819
96,46.9,83.61138983164581
97,84.7,83.58675058688584
98,29.6,83.5705515940543
99,86.4,83.61710403947312
100,67.1,83.60609501521866
101,58.3,83.60578047166854
102,99.0,83.74606689502528
103,99.5,83.60604259129364
104,99.5,83.61228103837118
105,99.4,83.74842597165124
106,99.4,83.62003977927431
107,94.8,83.60163898159186
108,72.6,83.63235940165428
109,17.2,83.59388024068872
110,37.8,83.62654034597693
111,53.3,83.66606798544292
112,37.5,83.64069480573266
113,31.2,83.65878105986498
114,53.6,83.67718185754742
115,98.7,83.87597338122784
116,77.0,83.70428502678338
117,23.6,83.68714240330145
118,71.4,83.71193891983648
119,14.9,83.79623659127058
120,98.9,83.83995814473826
121,99.5,83.83927663371298
122,73.1,83.78659058906668
123,99.2,83.8672185857493
124,99.3,83.8660128354738
125,99.3,83.88514756810655
126,99.5,83.70355109183308
127,73.6,83.70245018940764
128,93.8,83.87628792477796
129,98.7,83.86706131397422
130,14.8,83.73264637021985
131,46.1,83.88808330790773
132,99.4,83.86244800857237
133,87.7,83.85856863812079
134,0.0,83.80997165962614
135,99.4,83.91801736909483
136,99.7,83.86863403172487
137,99.0,83.92194916347144
138,99.2,83.92325976159695
139,54.8,83.76058832225615
140,98.9,83.84787415741647
141,98.8,83.93536968827686
142,99.6,83.93605119930213
143,99.3,83.96430769488856
144,40.0,83.91471466181851
145,42.9,83.8768645879532
146,99.2,83.93683755817744
147,99.6,83.88687755763225
148,99.6,83.83702240493707
149,99.5,83.8716746193761
150,99.4,83.86208104109721
151,99.3,83.9030765504638
152,94.8,83.82271067340629
153,24.0,83.81662949810382
154,68.1,83.81002408355116
155,63.3,83.82412611938186
156,99.7,83.74669598212554
157,29.1,83.7984908200465
158,50.6,83.7804569898392
159,99.6,83.79539780847024
160,99.3,83.92189673954641
161,99.7,83.86407315024802
162,99.3,83.77757367396302
163,99.5,83.765149203733
164,78.3,83.81946039005497
165,42.1,83.82852972908364
166,41.2,83.88865997108297
167,32.0,83.89568477703581
168,99.0,83.90962954109145
169,99.6,83.79052238344326
170,66.1,83.8400629925883
171,50.4,83.84682567891603
172,34.5,83.80803197440035
173,24.9,83.78952632886786
174,86.8,83.81568586745345
175,33.0,83.84902748376693
176,87.5,83.84163571033895
177,99.7,83.83896209016287
178,47.0,83.79676083052078
179,62.2,83.87696943580323
180,99.5,83.84803142919152
181,75.1,83.82889669655879
182,42.3,83.829420935809
183,21.1,83.81102013812655
