no,fps
141,16.841821226223793
142,17.272167223970087
143,18.601090085015986
144,17.93180933976905
145,18.135883876491217
146,17.84764644306954
147,18.89785803754066
148,18.716633570583905
149,17.553208229405563
150,18.752448953131218
151,18.34329298159681
152,18.423462955886166
153,18.68353437984427
154,16.877875650378858
155,16.49320304358939
156,13.96500013318062
157,15.475937288992366
158,12.05533440062543
159,13.756642494252082
160,12.48631784514992
161,16.943123061013445
162,13.194240756993793
163,15.99237424171366
164,15.726143474723388
165,16.165637598378158
166,16.281983199018647
167,16.70438488191485
168,17.923227143559174
169,16.99426677525354
170,15.1301480800101
171,16.608276610319827
172,18.19678347223608
173,17.87251522292152
174,17.17709886149562
175,16.38822508928083
176,18.67488290085309
177,18.183293738186485
178,18.477354326268628
179,18.13941338776781
180,18.615289705523377
181,18.106290119965983
182,18.918400577343768
183,18.137060227626527
184,16.69992872983831
185,17.846962959811076
186,17.749760899188328
187,17.706151534084192
188,18.42411037851467
189,14.865932757264073
190,14.795558126737312
191,16.81124195371432
192,14.471001442165042
193,14.112827138809816
194,12.187854872173371
195,13.959004636023868
196,13.739068339868254
197,16.72423362786692
198,17.574463984178262
199,18.6257882302787
200,18.506377928088916
201,18.605133118640158
202,18.287149347308574
203,17.85174844223501
204,17.548875137548272
205,16.020717709745803
206,18.444121966878622
207,17.728603794001284
208,17.53302985080866
209,17.69121492804238
210,18.664245919438955
211,15.794483252057013
212,17.98355271620289
213,17.41032506050002
214,18.021027304560786
215,18.54155633457259
216,19.226080299967453
217,15.713535364131229
218,18.14569146773035
219,19.091920433337886
220,17.251068345308948
221,14.927304951918629
222,15.099047468194941
223,17.14690323371898
224,14.475246499653158
225,16.913880151625133
226,11.664420533899177
227,17.45168887150596
228,13.196108782924957
229,16.21776787923781
230,17.09797399209164
231,17.889361847324466
232,17.082862577231833
233,18.668482639213433
234,17.28191710719863
235,14.10841229636955
236,16.82992733240509
237,17.79811592972927
238,18.37245995277998
239,17.440005987550883
240,17.185192469219267
241,18.171004748206425
242,18.272331230613737
243,15.988533613893845
244,14.167169946429416
245,15.831325937864474
246,17.75990718432296
247,17.570562016153357
248,14.651208444967637
249,12.905233101954414
250,12.948539921771049
251,12.186367598349701
252,12.451585131616838
253,15.566976944432072
254,16.005372897395976
255,14.751327663944515
256,15.779212375664002
257,14.074845637583893
258,18.253008220656522
259,17.439135839940793
260,13.478793487971515
261,16.3581209414793
262,13.97956877789295
263,15.554276559765034
264,14.807415174205756
265,16.000610374846453
266,18.504744971565465
267,17.927517214554687
268,17.28184590028842
269,16.108581019060825
270,16.281035172095226
271,17.74855914488105
272,15.92267773150556
273,13.402858685822567
274,17.325677651743597
275,13.80436349514052
276,18.580736619206675
277,16.425062656641604
278,13.949255528247356
279,17.749385333485677
280,12.85902089669381
281,13.829169057086522
282,12.329950730806768
283,14.769404125555486
284,15.360037500091552
285,15.452617617802012
286,14.238976117325548
287,16.53422897104157
288,17.433916777162143
289,14.387952592490953
290,16.33964042930326
291,14.769248104680111
292,17.442616951464466
293,15.54770359936242
294,16.575787035939268
295,18.283960627381234
296,17.064930732143946
297,18.754461351350145
298,18.599605330258754
299,17.583526176342357
300,18.34963272770226
301,18.18116560827066
302,18.885349830926685
303,18.740132431393924
304,19.328233580947817
305,17.35176773318109
306,17.81285541375576
307,17.93564333149457
308,15.818846974874221
309,18.411251382719083
310,18.67380202930426
311,17.27437243878833
312,18.519942598520807
313,18.139805640491133
314,16.263674222742676
315,17.943392997706972
316,18.57012436742627
317,17.979235787831247
318,16.726234437434698
319,17.884479920860304
320,16.87373375709056
321,15.639300495917073
322,13.064414044005881
323,14.33195514156649
324,12.839417890618781
325,11.432889116645724
326,12.203883777634235
327,15.891126771235887
328,14.668168115658201
329,16.114460469798143
330,15.53848775608491
331,14.415793670433612
332,17.91656628307319
333,15.956539272154547
334,18.65577824628824
335,17.59739540503801
336,19.063198512869228
337,18.935909706546276
338,17.792453390459627
339,18.51642695061761
340,18.422006421321246
341,18.014603054615424
342,18.040249981720194
343,18.74876067783882
344,19.183607757043543
345,17.825876672914195
346,19.443548723559108
347,15.177946168153953
348,13.230658582901702
349,14.83039976239136
350,14.200601975209997
351,13.674298811002545
352,17.268682709924448
353,16.33709466960095
354,16.630930336757878
355,16.34779219463142
356,14.493854208061924
357,14.912073495479417
358,15.923100869367147
359,15.202812715212584
360,14.674172319813595
361,17.327753380402136
362,15.624619098352717
363,14.796654237060922
364,13.324472174393707
365,15.098286537077033
366,14.791227470051169
367,16.14473005535155
368,10.616770953567016
369,18.29017966160823
370,12.780615338673947
371,17.832318628618076
372,13.033438881828154
373,17.87815263954306
374,17.70660002195223
375,18.183293738186485
376,17.708917571259082
377,18.150717061476012
378,12.258096947095854
379,14.107368329000078
380,14.31517728850466
381,12.937276953020175
382,13.377466630519718
383,13.663207135364749
384,14.887038496212847
385,12.938953174502794
386,11.685609131610986
387,14.961542989024004
388,16.17349189455987
389,17.734675670076065
390,15.607699835896597
391,15.150150443021285
392,11.92827627002477
393,14.156650173148192
394,19.238161636547105
