number,gpu_usage,mem_usage
112,72.8,88.27879672413377
113,99.1,88.09971659626133
114,41.7,88.10993926164046
115,99.4,88.23040944133919
116,45.6,88.12100070981994
117,44.6,88.18144549536939
118,99.4,88.26411802512783
119,66.2,88.10915290276515
120,24.9,88.11277015359161
121,65.9,88.24036998709323
122,72.2,88.1268197654973
123,43.3,88.2860312257867
124,96.5,88.31937284210018
125,99.1,88.31853405929985
126,86.2,88.32802278972869
127,99.0,88.33331760615583
128,36.7,88.38249124782573
129,98.9,88.27717158245811
130,99.3,88.35198052346338
131,99.2,88.34149573845913
132,93.5,88.39622631618127
133,86.1,88.36681649424438
134,20.9,88.26097258962656
135,99.1,88.40980411276178
136,98.6,88.41032835201197
137,98.6,88.43355215079637
138,47.4,88.29677813041604
139,82.8,88.41646195123946
140,92.9,88.40912260173648
141,52.3,88.39685540328152
142,40.6,88.45866321088153
143,99.4,88.42359160504233
144,26.3,88.45053750250325
145,95.5,88.44644843635159
146,99.1,88.31538862379857
147,98.8,88.36922799479535
148,82.3,88.2778530934834
149,94.2,88.30511353449441
150,27.2,88.31114228587185
151,99.2,88.27025162435531
152,47.2,88.31344893857279
153,96.8,88.37840218167406
154,15.9,88.22432826603675
155,99.1,88.35706564419044
156,99.3,88.35046022963776
157,23.5,88.35612201354004
158,62.7,88.3119810686722
159,99.0,88.34652843526118
160,18.2,88.28896696558789
161,99.2,88.25122173957261
162,13.1,88.33945120538331
163,59.1,88.31428772137313
164,88.1,88.34810115301181
165,99.3,88.31355378642283
166,89.3,88.46605498430952
167,98.8,88.3822291282006
168,99.1,88.34568965246083
169,99.4,88.25641170814971
170,17.8,88.35732776381555
171,54.2,88.3473147941365
172,99.2,88.36099743856703
173,6.0,88.3554929264398
174,15.9,88.3715870714213
175,82.3,88.34207240163437
176,99.2,88.4294106607197
177,98.8,88.34044725995871
178,49.2,88.35318627373886
179,98.7,88.36576801574395
180,43.3,88.38878211882826
181,46.1,88.36791739666982
182,73.8,88.35439202401434
183,82.0,88.38579395510206
184,97.0,88.3928187610549
185,29.2,88.37457523514752
186,99.1,88.50841351572666
187,84.6,88.37064344077092
188,24.5,88.37599068112308
189,65.5,88.50673595012597
190,8.6,88.3466332831112
191,89.4,88.40026295840791
192,99.2,88.52482220425829
193,75.5,88.42243827869187
194,54.7,88.52303979080757
195,41.0,88.45635655818059
196,58.8,88.54369481726593
197,78.0,88.51963223568119
198,15.5,88.42306736579214
199,17.0,88.50909502675192
200,99.2,88.53583122851273
201,67.7,88.56041804934769
202,59.1,88.40398505708441
203,90.9,88.57656461825421
204,38.3,88.5243503889331
205,99.2,88.41426014638857
206,58.2,88.60822866896703
207,53.8,88.45740503668102
208,98.9,88.53216155376126
209,83.0,88.48990787019417
210,98.7,88.62930308682554
211,81.0,88.4996587202481
212,94.6,88.61687861659553
213,99.1,88.47480977978806
214,98.8,88.48131034649069
215,48.2,88.49200482719502
216,99.0,88.6286739997253
217,14.9,88.47989490051512
218,50.4,88.47994732444013
219,14.5,88.45321112267932
220,0.0,88.63171458737654
221,74.9,88.54579177426677
222,98.9,88.5453723828666
223,98.9,88.63354942475226
224,47.1,88.57719370535447
225,99.1,88.60833351681707
226,87.1,88.56733800745049
227,98.8,88.57179404107728
228,99.2,88.5886221210091
229,62.5,88.44581934925134
230,81.6,88.61698346444557
231,22.4,88.55187294956923
232,97.6,88.50180810117398
233,89.8,88.49116604439467
234,99.1,88.60917229961741
235,55.1,88.62883127150036
236,49.6,88.63318245727713
237,63.8,88.64240906808085
238,46.9,88.73603819816873
239,98.9,88.71040289883337
240,99.1,88.55811139664675
241,85.7,88.63077095672615
242,56.4,88.63061368495109
243,98.9,88.7629316717046
244,99.3,88.62746824944982
245,99.3,88.59680025331241
246,76.9,88.62662946664948
247,92.9,88.69289330787628
248,74.9,88.6894857527499
249,99.3,88.80890745394821
250,34.7,88.9602029015594
251,59.5,88.86222258569477
252,98.6,88.66039047436313
253,31.4,88.81158107412428
254,99.2,88.83019156750682
255,62.8,88.71249985583421
256,98.9,88.66584256256533
257,13.0,88.82935278470647
258,48.4,88.87207828359875
259,91.0,88.72424281503896
260,64.2,88.88041368767713
261,74.4,88.74248634094634
262,99.1,88.98788273397061
263,99.3,88.69855509177856
264,36.5,88.83836969981012
265,98.8,89.05875988059927
266,85.6,88.71501620423523
267,99.3,88.74673267887306
268,52.5,88.87150162042352
269,80.3,88.86185561821962
270,98.9,88.83527668823386
271,58.1,88.7767715879102
272,28.7,88.75737473565236
273,28.0,88.75412445230104
274,51.4,89.10662292414364
275,76.2,88.92623219814566
276,48.7,88.9488269098298
277,30.9,88.96859072956279
278,36.7,88.95364991093176
279,99.0,89.04932357409545
280,99.3,88.89645540873362
281,41.7,89.0620625878756
282,84.4,88.99118544124693
283,98.9,89.0343827554644
284,84.0,89.0066504991282
285,90.6,89.10106598809138
286,64.5,88.98127731941793
287,41.7,89.09750116118994
288,98.8,89.16502317661725
289,56.3,89.06473620805168
290,35.6,89.02484160111055
291,7.4,89.01273167443064
292,73.1,88.95034720365541
293,87.1,89.14085574718248
294,99.2,89.14798540098536
295,32.5,89.04497238831868
296,98.9,89.17293918929545
297,98.4,89.0165586209572
298,99.2,88.7871515250644
299,48.2,88.89226149473191
300,25.9,89.04067362646695
301,57.8,89.03301973341385
302,98.9,88.81110925879909
303,99.2,89.00340021577688
304,99.3,88.78636516618909
305,83.5,88.96098926043472
306,19.5,88.84838266948917
307,54.8,88.99742388832446
308,98.7,88.85981108514379
309,89.8,88.90190749693582
310,27.4,89.10075144454125
311,78.0,88.85692776926763
312,79.6,88.84256361381182
313,74.2,88.99695207299926
314,34.8,89.13860151840657
315,99.3,89.16114380616568
316,40.8,89.08790758291106
317,98.7,88.93608789604964
318,90.2,89.0867542565606
319,61.7,89.00628353165304
320,99.0,89.07763249360691
321,53.8,88.92046556639332
322,80.7,88.87758279572598
323,57.3,89.05163022679639
324,99.2,88.97661159009104
325,30.1,89.102586281917
326,31.1,89.00581171632786
327,2.2,89.05598141257315
328,98.2,89.19175937837807
329,98.8,89.22908521299317
330,88.5,88.95391203055686
331,25.1,89.15574414188849
332,72.8,89.41398439654296
333,8.0,88.99868206252496
334,42.6,88.97456705701521
335,99.3,88.99249603937245
336,68.1,89.04119786571717
337,54.7,88.99731904047442
338,19.9,89.17928248422302
339,98.9,89.02180101345932
340,98.5,89.38714334693209
341,58.7,89.31359258012735
342,94.7,89.19050120417755
343,95.4,89.08685910441064
344,99.3,89.00649322735312
345,68.4,89.04062120254194
346,18.3,89.21671316668815
347,46.9,89.1894003017521
348,49.8,89.04664995391937
349,99.3,89.08733091973583
350,82.7,89.01199773948035
351,16.0,89.04759358456975
352,77.0,89.13985969260708
353,96.2,89.07003102447882
354,21.8,89.00387203110208
355,99.3,89.3394375751628
356,99.2,89.17393524387086
357,97.0,89.11170804487068
358,98.6,89.19742116228035
359,99.4,88.98872151677094
360,99.2,89.21230955698638
361,47.0,89.10442111929274
362,99.2,89.04817024774499
363,54.9,89.42043253932056
364,38.4,89.06761952392786
365,99.3,89.32135132103049
366,98.8,89.2761618976622
367,90.5,89.11773679624812
368,99.3,89.18415790924999
369,99.1,89.4546653623594
370,82.1,89.08030611378298
371,95.4,89.12816915732733
372,99.2,89.11553499139724
373,19.7,89.44192634857926
374,99.3,89.12292676482522
