number,gpu_usage,mem_usage
1,77.0,74.40236788136268
2,26.3,77.92782071875223
3,1.2,81.07424897563757
4,20.5,83.52716185555337
5,7.9,85.93063902600645
6,0.0,90.71253475702584
7,19.4,90.25398316564684
8,99.3,90.5491295540616
9,99.2,90.70566723004852
10,99.2,90.71866834982238
11,99.2,90.43253886705726
12,99.2,90.46635226324332
13,99.2,90.38603889431768
14,99.0,90.49167299248032
15,99.3,90.3152666697422
16,99.0,90.2162379792066
17,99.4,90.21948825915005
18,77.2,90.15422054093047
19,99.2,90.20669683485643
20,99.1,90.25199105858472
21,99.7,90.2828162941776
22,26.5,90.17382706833136
23,99.3,90.4383054927634
24,99.2,90.19380056282267
25,99.1,90.24889805025143
26,99.1,90.2003011227096
27,99.4,90.10326453923612
28,99.2,90.09697367482941
29,98.8,90.13414219869905
30,99.3,90.09928032511188
31,99.0,90.14426000561984
32,99.1,90.08481133697644
33,98.9,90.08905767045097
34,98.6,90.14232032242776
35,99.2,90.10834965463155
36,99.2,90.14258244177805
37,98.8,90.21948825915005
38,98.9,89.93314908090471
39,98.9,89.90809047101799
40,98.8,90.0489534098582
41,45.0,89.69163231155716
42,99.1,89.76172302582191
43,99.3,89.80256122059545
44,98.9,89.77619201395733
45,99.5,89.81294114686652
46,99.6,89.75600882398581
47,99.3,89.76214241678235
48,68.9,89.79380643429612
49,23.5,89.77965198938102
50,98.9,89.92497095717599
51,99.3,89.82725286339178
52,99.2,89.7874107221493
53,73.9,89.74704434220625
54,91.7,89.75983576649989
55,99.2,89.71847333302578
56,94.2,89.74741130929664
57,99.2,89.70903703641572
58,69.9,89.75595640011575
59,98.9,89.73095021409908
60,98.9,89.80093608062371
61,99.2,89.74672979898591
62,99.1,89.71574729178288
63,99.2,89.72104210265852
64,99.0,89.68193389559681
65,53.6,89.68156692850641
66,37.3,89.7138076085908
67,98.8,89.67805452921269
68,98.6,90.1460948410718
69,99.1,90.09938517285198
70,62.9,89.98562537483068
71,99.2,90.0223220838698
72,99.2,89.93828662017019
73,99.3,89.97844330463302
74,71.5,89.80602119601913
75,98.7,89.98929504573458
76,99.2,90.082504686694
77,98.9,90.0382589403668
78,99.0,90.05592578457563
79,89.8,90.20916075674906
80,98.9,90.17623856635394
81,99.0,90.00051375392655
82,99.1,89.80088365675365
83,97.9,89.72062271169807
84,98.4,89.8122596365558
85,99.2,89.91018742582023
86,99.2,89.73136960505953
87,99.3,89.72696599997484
88,25.6,89.74798797186725
89,99.3,89.76062212455072
90,99.5,89.98468174516967
91,99.2,89.83134192525614
92,98.8,90.03359321593183
93,99.4,89.97760452271211
94,99.1,89.84570606565147
95,99.2,89.82761983048218
96,5.0,89.8634777576004
97,99.1,89.85781597963437
98,98.5,89.90861470971855
99,68.8,89.86719985237438
100,85.2,89.87647887737428
101,13.8,89.78536619121712
102,98.7,89.98310902906799
103,99.3,89.88360852370188
104,99.2,89.79831488712092
105,99.3,89.76733237991789
106,24.3,89.85157753909773
107,99.1,89.74945584022882
108,38.7,89.76067454842078
109,99.3,89.75894456070894
110,61.9,89.9081953187581
111,99.2,89.99369865081928
112,99.2,89.85776355576431
113,99.3,89.89236331000122
114,95.5,89.74316497582211
115,99.3,89.84486728373057
116,99.3,89.78070046678214
117,99.2,89.80098850449377
118,99.0,90.05618790392592
119,99.0,90.277573907172
120,99.0,90.17277859093025
121,89.0,90.20648713937621
122,61.3,90.11831018994216
123,99.4,90.21749615208793
124,98.5,90.19825659177742
125,49.5,90.21104801607106
126,98.6,90.2535637746864
127,88.1,90.40045545858305
128,99.1,90.40674632298975
129,96.7,90.45822656338466
130,99.5,90.3768647170579
131,98.5,90.31594818005293
132,99.2,90.20302716395251
133,97.6,90.15479720350108
134,99.2,89.88449972949283
135,38.8,89.74720161381642
136,99.2,89.79847215873109
137,99.1,89.95904647271232
138,98.9,89.9574213327406
139,37.4,89.76549754446592
140,98.8,89.93760510985946
141,98.3,89.93618966536795
142,84.5,89.89750084926669
143,99.2,89.89325451579217
144,99.3,89.95763102822082
145,28.5,89.90845743810839
146,90.1,90.0400413519487
147,15.6,90.02646356960422
148,99.0,90.09854639093109
149,98.9,90.08544042341711
150,99.1,90.11505990999869
151,99.2,90.0316011088697
152,50.5,89.9304230396618
153,99.1,90.04177133966054
154,98.9,90.09566307807802
