number,gpu_usage,mem_usage
155,99.4,91.26639294416648
156,99.1,91.18822895391312
157,98.6,91.33637881069112
158,99.0,91.38848813752668
159,99.2,91.40484438498413
160,99.5,91.23409984021205
161,98.7,91.32421647283815
162,99.2,91.38513300984312
163,91.4,91.4135467474134
164,99.7,91.23834617368657
165,92.6,91.3554086755214
166,90.6,91.2731556234037
167,85.7,91.30733598668014
168,98.8,91.2456855154944
169,99.5,91.34707328018253
170,98.6,91.42487030334549
171,99.1,91.39252477552098
172,85.0,91.30219844741467
173,90.0,91.37491035518221
174,99.4,91.37658791902399
175,77.1,91.3717124991088
176,99.2,91.39965442184858
177,85.4,91.2958551591379
178,93.7,91.40757042622704
179,99.1,91.40196107213106
180,99.3,91.25208122764123
181,99.3,91.44185563724359
182,99.0,91.40741315461686
183,85.4,91.32442616831837
184,99.2,91.45726825504003
185,99.4,91.42576150913642
186,87.4,91.44720287198929
187,87.9,91.46072823046372
188,99.1,91.45863127566149
189,99.5,91.32987825080419
190,98.0,91.46203882721512
191,80.7,91.46927332128283
192,85.2,91.47446328441838
193,60.8,91.31042899501344
194,99.0,91.50030825235594
195,99.1,91.17748206055167
196,99.7,91.10178199219095
197,93.9,91.17454632382854
198,26.2,91.16395670207724
199,97.5,91.32589403667993
200,99.6,91.22849048611606
201,99.0,91.3068117479796
202,2.5,91.23294651507081
203,99.7,91.43624628314761
204,26.6,91.435669620577
205,40.6,91.3309267282053
206,94.1,91.7762675043302
207,93.8,91.48568199261034
208,99.0,91.52599594868333
209,99.6,91.49312618215826
210,99.1,91.51498693597159
211,99.3,91.66528617142185
212,58.3,91.57254834529297
213,99.1,91.58995307015154
214,16.6,91.62214132636585
215,59.2,91.7943537394995
216,99.6,91.34901296337459
217,61.2,91.36536921083203
218,98.9,91.41234099840212
219,99.5,91.34183089317692
220,99.2,91.44002080179163
221,99.6,91.39567020772435
222,99.4,91.40468711337397
223,99.7,91.4712130044749
224,92.6,91.54245704388087
225,99.0,91.39603717481474
226,88.9,91.20877911097504
227,98.8,91.2465242974153
228,99.0,91.34455693441984
229,96.5,91.38450392340243
230,99.5,91.26938110475967
231,99.2,91.37297067199015
232,99.7,91.25428303018357
233,99.6,91.27263138470313
234,99.6,91.29239518371422
235,99.3,91.61658439613993
236,23.0,91.71147160094111
237,99.3,92.29998196618871
238,98.8,92.03267265277364
239,92.2,91.67283520870991
240,99.7,91.85406452749318
241,38.3,92.03429779274538
242,99.8,92.1744267974048
243,64.8,92.01054977961005
244,99.7,92.48320339203408
245,99.1,92.31481792141453
246,58.4,91.88048615800135
247,99.4,92.0901292143549
248,98.9,92.48278400107364
249,98.7,92.48493337974594
250,99.6,91.6106604988236
251,99.7,92.15980053765921
252,94.0,91.56505173187497
253,99.3,92.12147868864834
254,99.5,91.59682059712885
255,99.5,91.47881446563301
256,99.5,91.49171073766676
257,99.5,91.5799925348409
258,7.9,92.10459820249034
259,86.2,91.61333411619646
260,99.2,92.1477954714164
261,88.4,92.37746444613133
262,38.3,92.00305316619206
263,78.6,92.53699028271146
264,99.5,92.24913081223447
265,85.3,92.40498697791068
266,72.4,92.92571327917598
267,99.1,92.98296014527703
268,99.1,92.86311917832923
269,99.4,92.81006622183266
270,99.4,92.84146811999614
271,99.4,92.96974933002295
272,99.4,92.78773365318884
273,99.7,92.22611673327992
274,99.6,92.80723533284963
275,99.7,92.15560662805474
276,99.7,92.25872438045471
277,97.1,92.19801753892996
278,99.6,92.20084842791299
279,70.7,92.15293301068189
280,64.1,92.3678708779111
281,99.6,92.20383658850618
282,63.4,92.25054625672598
283,99.3,93.01142630671738
284,99.0,92.96340604174618
285,99.5,92.34150167127298
286,86.3,92.48781669259901
287,99.7,92.31067643568011
288,90.7,92.2689470351156
289,99.5,92.24063814528542
290,80.9,92.32850055149912
291,91.2,92.335892317177
292,18.1,92.72996254838723
293,99.4,92.34988949048191
294,99.7,92.44519608624356
295,99.7,92.32787146505844
296,99.4,92.51465771406762
297,99.7,92.51680709273992
298,99.0,92.6152591207049
299,70.0,92.51927101463255
300,99.4,92.41122541844733
301,99.7,92.33856593454985
302,99.6,92.51460529019757
303,99.7,93.10164778708359
304,99.3,92.51145985799421
305,98.8,92.76015869753942
306,98.7,92.34433256025599
307,99.6,92.30511950545419
308,98.9,92.7989523613808
309,75.4,92.83769360135211
310,99.6,92.2409002646357
311,93.1,92.3119870324315
312,99.3,92.38443682084876
313,89.4,92.98379892719792
314,99.2,92.9440092098255
315,99.5,92.70972693454566
316,99.7,92.5023381046045
317,66.7,92.36047911223322
318,99.5,92.13668161096456
319,99.5,92.2635998003699
320,84.2,92.24247298073738
321,78.6,92.27979877621718
322,79.8,92.27345548794041
323,99.7,92.88702446307472
324,99.6,92.31408398723374
325,73.6,92.94385193821533
326,99.4,92.44991423454859
327,99.6,92.39167131491648
328,99.7,92.278697874946
329,59.7,92.39738551675258
330,49.8,92.3217378722619
331,10.3,92.29652199076502
332,99.1,92.43308617226064
333,99.4,92.97032599259356
334,91.6,92.86311917832923
335,99.6,92.47009742452012
336,7.4,92.2427875239577
337,99.0,92.95323581095532
338,99.5,92.95606669993835
339,20.9,92.25133261477683
340,99.1,92.75360571378245
341,85.3,93.0873884944284
342,99.5,92.99711459019213
343,98.8,92.88136268510868
344,99.2,92.80891289669142
345,99.7,92.81499406561791
346,99.7,90.93601771507417
347,70.5,91.0001845320226
348,84.8,90.97423471634492
349,99.6,91.16914666521278
350,99.1,91.19997190080565
351,87.2,91.38251181634031
352,61.8,91.02398496902798
353,99.8,91.29297184628481
354,99.7,91.3185546948721
355,93.4,91.15357677580617
356,93.7,91.19593526281135
357,99.7,90.96369751846368
358,47.8,90.97491622665565
359,99.3,91.24636702580513
360,81.9,91.19347134091872
361,99.6,91.0077859931807
362,77.1,91.05386657495984
363,85.3,91.17664327863078
364,99.8,91.05512474784119
365,99.3,91.11357736295352
366,99.5,91.19944766210509
367,94.1,91.07855821775618
368,86.0,91.0002893797627
369,81.9,91.11808581577833
370,71.8,91.37124068427829
371,99.6,91.07934457580701
372,99.6,91.3029848054655
373,99.2,90.98985702962158
374,98.8,91.36107045348744
375,7.3,91.21779601662465
376,45.7,90.98613493484761
377,99.6,91.0516647724175
378,49.2,91.36002197608633
379,2.9,90.98644947806795
380,96.1,91.05281809755873
381,98.9,90.9881794657798
382,99.7,90.94770823809664
