number,gpu_usage,mem_usage
78,79.8,83.69926087546861
79,28.8,83.77102919119886
80,23.3,83.75750382563393
81,15.2,83.68767519411259
82,45.9,83.70502750419784
83,59.0,83.71047958954185
84,94.4,83.90051621811907
85,3.3,83.74497451412222
86,11.4,83.69936572326368
87,31.8,83.71131837190246
88,98.1,83.76887981139978
89,99.0,83.70329751557907
90,95.8,83.71718984842678
91,84.5,83.73433246292188
92,28.6,83.7800461015755
93,99.0,83.76998071324809
94,59.1,83.73113460517204
95,37.3,83.77139615848164
96,99.0,83.83346605316727
97,98.9,83.82534034904879
98,98.9,83.71960134771356
99,19.0,83.73931273318806
100,60.4,83.75808048850685
101,98.9,83.74544632920006
102,22.6,83.7347518541022
103,99.1,83.7690370830924
104,98.8,83.90465770602461
105,89.2,83.80080596500076
106,52.1,83.75975805322808
107,98.9,83.77323099489548
108,99.3,83.7692992025801
109,48.2,83.77323099489548
110,43.6,83.77328341879303
111,98.8,83.79074057667336
112,43.9,84.23094404430448
113,99.0,84.22040684089924
114,79.4,84.11639782818277
115,48.5,84.19545306567089
116,98.8,84.38900209538318
117,98.7,84.57028393307145
118,99.1,84.67235326157899
119,98.7,84.66852631705868
120,99.0,84.06806299465224
121,29.1,84.25972476405315
122,99.0,84.28787639703134
123,98.9,84.35068022628252
124,41.2,84.26559624057745
125,98.9,84.11314754653539
126,89.1,84.3019784254692
127,45.3,84.30072025192828
128,99.3,84.27345982520823
129,83.0,84.10339670159321
130,63.6,84.34653873837696
131,89.1,84.23733975980419
132,42.2,84.41563343533277
133,98.7,84.308478988764
134,46.0,84.15309455645975
135,85.4,84.34459905416804
136,98.8,84.34323603283204
137,83.4,84.40074504843182
138,49.9,84.46926308251469
139,64.3,84.36289499440899
140,98.7,84.48865992460395
141,98.9,84.47204154908422
142,98.7,84.36939555770377
143,98.9,84.40048292894411
144,98.9,84.46716612661315
145,32.7,84.47796544950609
146,95.1,84.33102126470557
147,99.0,84.38847785640779
148,98.9,84.5096819075169
149,73.6,84.49012779373503
150,99.0,84.34643389058188
151,32.4,84.34339330452465
152,99.2,84.41484707686968
153,40.0,84.27099590202393
154,98.7,84.34433693468036
155,80.1,84.15990966313977
156,35.8,84.2560026673279
157,54.7,84.32902915659909
158,98.8,84.19907031460106
159,99.1,84.17312048531947
160,66.9,84.23262160902571
161,16.3,84.28399702861348
162,64.2,84.26711653360609
163,53.0,84.29238485221966
164,49.6,84.23241191343557
165,98.8,84.25034088639374
166,17.7,84.24032792196388
167,99.0,84.33594911107419
168,99.0,84.24410244258665
169,98.9,84.25574054784022
170,98.9,84.17563683240132
171,98.9,84.2505505819839
172,12.6,84.31723377965292
173,38.5,84.40509623192752
174,65.5,84.39938202709581
175,32.8,84.34832115089328
176,95.2,84.41280254486568
177,89.9,84.28604156061749
178,98.9,84.37725914233455
179,75.6,84.40121686350966
180,98.9,84.39859566863274
181,99.1,84.35607988772898
182,98.8,84.42847729022971
183,10.0,84.26480988211438
184,92.2,84.32090345248062
185,99.2,84.33301337281203
186,98.9,84.41468980517706
187,99.0,84.47214639687931
188,99.0,84.36184651645821
189,44.6,84.39791415796473
190,98.7,84.33044460183264
191,92.2,84.33642092615203
192,46.1,84.30711596742798
193,38.2,84.55340343806405
194,85.0,84.39267176821087
195,24.2,84.45463681510144
196,94.2,84.53080873822493
197,98.9,84.56032339253913
198,98.9,84.44472869846665
199,88.6,84.45353591325313
200,98.9,84.53201448786832
201,23.9,84.39235722482566
202,99.0,84.4802721009978
203,83.1,84.49180535845626
204,93.1,84.4408493300488
205,98.8,84.5391965618311
206,98.9,84.56110975100222
207,87.0,84.4806914921781
208,58.1,84.50936736413168
209,98.6,84.64231436828942
210,99.0,84.5462737879988
211,99.0,84.6105979102786
212,98.7,84.48923658747688
213,81.0,84.60587975950013
214,95.3,84.39634144103859
215,80.6,84.45426984781867
216,95.9,84.6204011791183
217,33.1,84.58962835126317
218,60.4,84.69264130992642
219,98.5,84.60451673816412
220,86.4,84.50014075816489
221,48.3,84.4666943115353
222,41.5,84.55764977376467
223,53.4,84.7315398419
224,73.3,84.54920952626097
225,39.0,84.58281324458316
226,98.8,84.56918303122315
227,99.0,84.66732056741529
228,65.4,84.67062327296023
229,5.4,84.58291809237825
230,62.9,84.50459678945566
231,80.2,84.65374277795281
232,64.3,84.50375800709506
233,98.9,84.5911486442918
234,54.9,84.53688991033941
235,13.2,84.66737299131285
236,70.6,84.61584030003245
237,99.0,84.78658493431548
238,36.5,84.67172417480853
239,99.1,84.56755789039946
240,98.8,84.73185438528525
241,59.8,84.79030703104071
242,98.8,84.87743554874977
243,98.7,84.86710804093468
244,36.1,84.72273262711354
245,99.2,84.8214468261786
246,14.8,84.75539271528004
247,32.1,84.63224897996201
248,98.9,84.76262721314036
249,93.7,84.73903645924801
250,99.0,84.77835438240191
251,98.6,85.05719709340941
252,20.0,85.00959619444443
253,19.6,84.67450264137808
254,44.4,84.92430251314921
255,98.9,84.74511763136249
256,49.4,84.726087756556
257,34.8,84.97614974781484
258,62.1,85.20199189841088
259,99.1,84.93279518455047
260,98.9,84.93483971655446
261,89.8,84.94170724713202
262,98.9,85.0445105102051
263,98.7,85.02747274350507
264,89.5,85.28775739478392
265,99.1,84.84367455873495
266,98.9,85.11806123845167
267,77.6,84.8861903396387
268,99.0,84.99114298251087
269,40.8,85.18783744607546
270,98.8,85.09997499380087
271,28.5,84.93898120446002
272,23.3,84.96681829405298
273,88.6,84.99030420015025
274,99.3,85.0737630450316
275,98.8,85.13027600657816
276,98.9,85.3079930192338
277,68.8,85.18726078320255
278,99.0,85.29986731511534
279,93.1,85.4063402510161
