number,gpu_usage,mem_usage
250,81.4,91.86481142085464
251,90.5,91.83267558851037
252,52.8,91.77867900235277
253,98.3,91.75272918667511
254,97.9,92.08326168737759
255,98.1,92.01233219119194
256,95.8,91.90391962791634
257,98.7,91.95241170771806
258,98.2,91.96693311972354
259,95.2,92.15728419189652
260,71.9,92.16997076845006
261,85.3,92.00593647904513
262,73.1,91.78816772283291
263,73.7,91.6394412034843
264,66.5,91.81291178949928
265,83.9,91.55021577664914
266,98.1,91.6829530156307
267,98.2,91.54880033215764
268,98.1,91.70932222226882
269,65.4,91.50292944585873
270,98.0,91.49941704656499
271,98.1,91.43556477283688
272,91.5,91.62586342113983
273,98.4,91.7214845601218
274,85.0,91.68048909373807
275,75.4,91.76971452057322
276,96.6,91.7530961537655
277,98.2,91.79592645560118
278,94.0,92.08546348991995
279,98.8,92.00425891520334
280,45.5,91.81034301986655
281,98.8,92.06239698709534
282,98.2,91.86528323568514
283,97.7,91.87430014133476
284,93.0,91.72877147805956
285,56.0,91.8646017253744
286,98.6,91.90292357438527
287,98.2,91.7458616596978
288,70.6,91.8222956622393
289,97.7,91.85883509966825
290,84.3,91.85280635461184
291,90.6,91.83859948582668
292,98.4,91.88268796054369
293,97.8,91.65920500249538
294,84.5,91.88656732692783
295,86.8,91.73422356054537
296,41.0,91.90245175955476
297,80.6,91.86596474599587
298,95.5,91.74040957721196
299,98.4,91.78413108483859
300,48.9,91.88509945856626
301,98.6,91.9731715602602
302,71.1,91.90271387890505
303,98.4,91.9693446177461
304,96.4,91.96394495913034
305,97.9,91.86260961831229
306,98.2,92.18606489655721
307,86.1,92.02491392000537
308,81.3,92.05584400333835
309,98.2,92.09138738723625
310,84.8,92.20850231294115
311,58.2,91.32919674049346
312,75.4,91.01051203442361
313,40.9,91.01758925688117
314,65.1,91.18146627467591
315,98.2,91.14555592368761
316,91.8,91.46114762142416
317,61.3,91.40243288696156
318,98.4,91.1369059851284
319,82.2,91.15121770165366
320,40.0,91.26712687834726
321,91.4,91.52332233131048
322,93.3,91.49050498865547
323,93.6,91.33580214812051
324,98.5,91.13417994388548
325,63.8,91.23603952340412
326,98.5,91.20180673625761
327,83.5,91.28898763216058
328,98.7,91.4791814327234
329,48.4,91.41753096153765
330,62.6,91.45359858413612
331,71.3,91.30607781379881
332,99.0,91.62282283667658
333,95.1,91.32091376902463
334,84.3,91.35556594713158
335,98.8,89.95411862892708
336,71.6,90.59484316875034
337,90.3,91.54056978455887
338,57.7,91.56232569063206
339,98.0,91.69191749741026
340,98.1,91.4171115705772
341,95.5,91.2602069274999
342,67.2,90.95462818894401
343,98.0,91.26644536803654
344,98.1,91.26948595249978
345,96.4,91.22167538300879
346,69.2,91.29129428244303
347,59.4,91.49181558540688
348,68.9,91.4987879601243
349,96.6,91.66208831534846
350,27.2,91.41669217961676
351,56.4,91.62864188625278
352,63.5,91.37512005066243
353,98.1,91.4973725156328
354,98.8,91.54769943088647
355,79.0,91.40458226563385
356,98.2,91.27021988668056
357,36.1,91.386915421425
358,26.9,91.13580508385722
359,31.4,91.19897584727458
360,66.5,91.53155287890925
361,97.2,91.46214367495523
362,18.7,91.72892874966972
363,96.6,91.41076828230045
364,64.5,91.1279939272189
