number,gpu_usage,mem_usage
119,98.7,91.326890090211
120,56.5,91.58219433738324
121,49.1,91.01549230207893
122,98.8,91.29559303978763
123,99.0,91.844523383143
124,11.4,91.69160295418992
125,98.5,91.57249592142291
126,98.7,91.78402623709849
127,99.2,91.77369873469748
128,53.3,91.84200703738031
129,98.2,90.87289937552686
130,98.9,90.39809638443053
131,99.0,90.5719339375359
132,98.4,90.59950889318532
133,98.7,90.61848633414556
134,98.5,90.66026815858011
135,98.7,90.61638937934332
136,98.6,90.7408960707261
137,59.0,90.65696545476659
138,76.4,90.677987426659
139,98.7,90.71269202863601
140,99.4,90.75851049106488
141,99.3,90.69602123795823
142,98.6,90.76511589869192
143,98.8,90.74131546168654
144,98.4,90.63940345829786
145,98.5,90.60527551889147
146,99.7,90.65727999798693
147,99.5,90.65544516253496
148,99.5,90.71971682722351
149,99.1,90.66351843852357
150,14.1,90.31033882595695
151,99.1,90.33146564558947
152,99.4,90.21880674883933
153,63.7,90.25859646621177
154,98.6,90.28758686635268
155,99.3,90.3464064485554
156,98.8,90.18997362030858
157,98.8,90.23343300858492
158,90.6,90.20318443556268
159,98.9,90.27280333499692
160,32.3,90.65135610067061
161,98.7,90.58650777341145
162,98.9,90.6521948825915
163,99.6,90.63180199713975
164,98.3,90.70084423400337
165,48.4,90.676100167337
166,99.1,90.71017568287333
167,99.0,90.70692540292985
168,99.0,90.70991356352305
169,67.3,90.67117232355174
170,87.8,90.68228618400359
171,64.9,90.75945412072588
172,99.3,90.74388423131929
173,99.2,90.94042132015888
174,59.2,90.83216602849342
175,95.5,90.77193100179919
176,99.4,90.69334762058539
177,96.8,90.46761043612466
178,99.1,90.61350606649025
179,99.3,90.52884151634996
180,99.2,90.39154340067354
181,99.1,90.52260307581331
182,98.9,90.6318544210098
183,99.0,90.5514886282141
184,30.5,90.62524901338277
185,99.2,90.54241929869443
186,99.6,90.5998758602757
187,99.0,90.71227263767557
188,99.6,90.62535386112287
189,85.1,90.62849929332624
190,99.4,90.64789612524692
191,98.6,90.73963789784474
192,99.4,90.61995420250712
193,80.0,90.7285240373929
194,99.2,90.73261309925725
195,99.6,90.57733359615166
196,99.1,90.75022751959604
197,99.3,90.77177373018903
198,99.6,90.58776594629279
199,99.2,90.73617792242106
200,99.6,90.70823599968126
201,99.2,90.76265197679929
202,99.0,90.75866776267503
203,99.3,90.68668978908828
204,99.6,90.6606351256705
205,98.9,90.69387185928595
206,99.1,90.61670392256366
207,39.8,90.56805457115176
208,99.1,90.75237689826834
209,99.0,90.72160408654551
210,98.3,90.5695748633834
211,99.3,90.67552350476637
212,98.2,90.78912603117753
213,99.3,90.68957310194136
214,99.6,90.72427770391836
215,96.5,90.67641471055732
216,99.2,90.76364803033036
217,99.7,90.59699254742263
218,33.2,90.63835498089674
219,99.2,90.56742548471111
220,74.0,90.63735892736567
221,23.9,90.54383474318595
222,99.1,90.54006022454192
223,99.0,90.66283692821285
224,99.6,90.60810640787449
225,47.4,90.67054323711106
226,99.0,90.61906299671617
227,66.9,90.59426650617972
228,99.1,90.83573085165723
229,99.0,90.67924559954035
230,93.2,90.70535268682819
231,86.2,90.63950830603798
232,99.1,90.77083010052802
233,98.7,90.64621856140512
234,99.7,90.54556473089778
235,73.2,90.58493505730978
236,98.9,90.76102683682757
237,99.2,90.7978283936068
238,99.3,90.618905725106
239,92.3,90.71242990928573
240,59.3,90.60469885632085
241,99.0,90.77261251210992
242,98.8,90.78079063583864
243,99.6,90.59138319332665
244,48.5,90.60302129247906
245,99.0,90.66037300632021
246,99.0,90.69544457538761
247,99.2,90.57733359615166
248,99.7,90.55935220872249
249,15.4,90.75672807948297
250,99.1,90.65392487030334
251,99.0,90.70991356352305
252,60.3,91.17140089162518
253,25.0,91.26073116620044
254,99.2,91.22088902495796
255,99.1,91.20327460461917
256,99.6,91.24584278710456
257,99.7,91.21140030447783
258,99.0,91.16180732340496
259,99.3,91.20862183936488
260,68.6,91.14608016238817
261,99.1,91.2270226177545
262,98.9,91.15839977185132
263,98.7,91.3588686509451
264,98.5,91.45475190927735
265,99.4,91.1870756287719
266,98.8,91.16809818781167
267,99.0,91.22088902495796
268,99.2,91.04930569826499
269,99.6,91.1302481536313
270,60.3,91.0645086205812
271,99.2,91.08039305320813
272,98.9,91.17884508117312
273,99.3,91.11761400094782
274,99.1,91.24416522326277
275,99.0,91.29071761987242
276,98.6,91.20102037820676
277,99.0,90.65984876761966
278,99.5,90.71374050603713
279,99.6,90.06924144756984
280,22.0,90.07390717200482
281,99.6,89.8047630231378
282,99.7,89.8651553214422
283,99.1,90.02394722384153
284,98.7,89.93430240604594
285,99.2,90.52789788668895
286,98.9,90.46603772002298
287,98.9,90.51673160236705
288,98.7,90.50949710829933
289,98.9,90.48061155589852
290,91.3,90.65036004713954
291,72.8,90.33922437835776
292,98.4,90.5909638023662
293,99.0,90.48559182355383
294,92.8,90.59468589714017
295,99.0,90.67180140999241
296,99.1,90.16255593626936
297,98.9,90.11044660943378
298,99.3,90.11091842426428
299,99.6,90.05015915886949
300,99.1,90.1100796423434
301,35.2,90.14499393980063
302,98.9,90.34409979827295
303,93.6,90.25639466366941
304,99.1,90.28098145872563
305,99.7,90.14017094375548
306,35.5,90.22284338683365
307,79.4,90.53916901875097
308,98.8,90.60144857637738
309,99.3,90.32119056705852
310,99.6,90.40931509262249
311,99.3,90.45717808598354
312,34.8,90.47311494248052
313,99.3,90.30651188344287
314,99.0,90.52061096875119
315,95.5,90.3894464458713
316,99.3,90.38892220717075
317,98.9,90.41780775957156
318,44.0,90.39264430194471
319,95.3,90.718301382732
320,98.7,90.49707265109608
321,99.3,90.68758099487924
322,99.1,90.61958723541673
323,24.3,90.3627102721428
324,98.8,90.46561832906254
325,99.3,90.67699137312795
326,99.2,90.68590343103745
327,99.0,90.78828724925663
328,54.2,90.56726821310093
329,99.1,90.59746436225313
330,98.7,90.42221136465625
331,55.3,90.42063864855457
332,99.1,90.52920848344034
333,99.2,90.59237924685772
334,99.0,90.62556355660311
335,99.2,90.61303425165974
336,99.2,90.42252590787658
337,98.7,90.62792263075562
338,98.8,90.47353433344098
339,99.7,90.68490737750639
340,99.1,90.41639231508005
341,98.9,90.37565896804661
342,99.7,90.40889570166205
343,58.7,90.56087250095412
344,99.0,90.5714621227054
345,98.9,90.64899702651809
346,98.9,90.6576469650773
347,99.5,90.4954999349944
348,99.7,90.51872370942917
349,79.9,90.69025461225209
350,99.1,90.63882679572724
351,99.2,90.41235567708573
352,89.3,90.74110576620632
353,98.9,90.45041540674632
354,99.7,90.44611664940174
355,30.8,90.47982519784769
356,98.8,90.64842036394748
357,99.4,90.59185500815715
358,99.6,90.43243401931714
359,12.1,90.48160760942959
360,99.1,90.77208827340935
361,98.8,90.53230149177365
362,62.8,90.61581271677271
363,99.4,90.63809286154645
364,98.8,90.50105686522033
365,23.3,90.53041423245163
366,99.0,90.51673160236705
367,98.9,90.63075351973863
368,84.6,90.7844078828725
369,98.7,90.6261402191737
370,99.1,90.81103920886089
371,98.9,90.5958392222814
372,99.6,90.75358264727961
373,93.2,90.74687239191248
374,99.1,90.85837796352138
375,98.9,90.99106277863287
376,54.2,90.73481490179961
377,99.0,90.91798390377494
378,99.4,90.84852227595086
379,55.3,90.8115110236914
380,99.6,90.78608544671428
