0,0.3659980893135071
1,0.547954261302948
2,17.47088050842285
3,18.228574752807617
4,19.247343063354492
5,19.08036994934082
6,19.52191925048828
7,18.896581649780273
8,18.86258888244629
9,18.70469856262207
10,19.051855087280273
11,19.00222396850586
12,19.342851638793945
13,18.466859817504883
14,18.905609130859375
15,18.8945369720459
16,19.147001266479492
17,18.586088180541992
18,18.85504150390625
19,19.113670349121094
20,19.20372200012207
21,18.988374710083008
22,19.239662170410156
23,19.317106246948242
24,18.74306297302246
25,19.0711727142334
26,18.053295135498047
27,18.910808563232422
28,18.261749267578125
29,19.29764175415039
30,19.002138137817383
31,18.472471237182617
32,17.23837661743164
33,18.196388244628906
34,18.227466583251953
35,17.692781448364258
36,19.094266891479492
37,18.972312927246094
38,18.935653686523438
39,19.014284133911133
40,18.846145629882812
41,17.9810848236084
42,18.68944549560547
43,18.753538131713867
44,18.581066131591797
45,18.09113883972168
46,18.259523391723633
47,18.54278564453125
48,18.270023345947266
49,18.614049911499023
50,18.581478118896484
51,18.80820083618164
52,17.958681106567383
53,18.485986709594727
54,17.09874153137207
55,18.214563369750977
56,18.26692008972168
57,17.962526321411133
58,18.635387420654297
59,18.559934616088867
60,18.485172271728516
61,18.56511116027832
62,18.995512008666992
63,18.85622787475586
64,18.316457748413086
65,18.90024185180664
66,18.153152465820312
67,18.94660186767578
68,19.09391975402832
69,17.763517379760742
70,18.596635818481445
71,18.711456298828125
72,18.98098373413086
73,18.510543823242188
74,18.3543701171875
75,18.761844635009766
76,19.04986572265625
77,18.765789031982422
78,17.727554321289062
79,18.630504608154297
80,18.781587600708008
81,19.056182861328125
82,19.180538177490234
83,17.97962188720703
84,18.705781936645508
85,18.297840118408203
86,18.17927360534668
87,18.101289749145508
88,18.51871681213379
89,18.30982208251953
90,18.29656219482422
91,17.767580032348633
92,17.11150550842285
93,17.339859008789062
94,18.374794006347656
95,19.101398468017578
96,17.91970443725586
97,17.44203758239746
98,18.617189407348633
99,18.665077209472656
100,18.71613311767578
101,18.34778594970703
102,18.28324317932129
103,18.716716766357422
104,18.626283645629883
105,17.039003372192383
106,18.283802032470703
107,18.654367446899414
108,17.29132080078125
109,19.00196647644043
110,18.7839412689209
111,18.961849212646484
112,17.73407554626465
113,19.003429412841797
114,18.920106887817383
115,18.80095100402832
116,18.926254272460938
117,18.97317123413086
118,18.618595123291016
119,18.849279403686523
120,18.79261016845703
121,19.18984031677246
122,18.98356056213379
123,18.566179275512695
124,18.3900203704834
125,18.802383422851562
126,18.968536376953125
127,18.995941162109375
128,18.73946189880371
129,18.728919982910156
130,17.66870880126953
131,17.89951515197754
132,17.916948318481445
133,18.56305694580078
134,18.418851852416992
135,18.550167083740234
136,15.909390449523926
137,19.09383201599121
138,18.60439109802246
139,18.609094619750977
140,18.87608528137207
141,18.678293228149414
142,17.851900100708008
143,18.937875747680664
144,18.99396324157715
145,18.313817977905273
146,17.79532241821289
147,18.323820114135742
148,18.86861228942871
149,19.06952476501465
150,18.499277114868164
151,17.84400177001953
152,18.149538040161133
153,19.042081832885742
154,18.525014877319336
155,18.13658905029297
156,17.036165237426758
157,19.21225357055664
158,18.32309913635254
159,17.818531036376953
160,18.441526412963867
161,18.053760528564453
162,18.64997100830078
163,18.87464141845703
164,19.19475746154785
165,19.094093322753906
166,18.332469940185547
167,19.131893157958984
168,18.412626266479492
169,18.891218185424805
170,18.36739158630371
171,19.202577590942383
172,18.91106414794922
173,18.792442321777344
174,17.79366111755371
175,18.821367263793945
176,19.159597396850586
177,19.005237579345703
178,18.881183624267578
179,18.046924591064453
180,19.018077850341797
181,18.21401023864746
182,19.07316780090332
183,18.718721389770508
184,18.3857479095459
185,18.809213638305664
186,18.74850845336914
187,18.837766647338867
188,18.654451370239258
189,18.57818603515625
190,18.71262550354004
191,18.59144401550293
192,18.77805519104004
193,19.110971450805664
194,18.5279598236084
195,18.74616241455078
196,18.61785125732422
197,18.43155860900879
198,18.07126235961914
199,18.609342575073242
200,17.44639015197754
201,18.055625915527344
202,18.119430541992188
203,18.49789047241211
204,17.398624420166016
205,18.078428268432617
206,18.425567626953125
207,18.00934410095215
208,17.25887680053711
209,17.304162979125977
210,18.104570388793945
211,18.38865089416504
212,18.828380584716797
213,18.19741439819336
214,17.45248794555664
215,18.644582748413086
