number,gpu_usage,mem_usage
273,84.5,83.85726650264976
274,98.3,83.87488093222272
275,23.4,83.75849987968715
276,80.8,84.08887528197504
277,68.5,83.96106581977608
278,97.3,83.76295591097794
279,21.7,83.95115770314129
280,98.5,83.93401508864619
281,45.3,84.03147111417034
282,98.2,83.95792038592377
283,10.6,83.71199988257047
284,98.8,83.52238264517356
285,23.7,83.63142435205373
286,21.7,83.6704277318224
287,76.8,83.63598523113959
288,98.9,83.656954790155
289,92.1,83.44039166942329
290,41.8,83.58319436631827
291,78.7,83.73831667913481
292,36.4,83.74287755822067
293,96.2,83.73275974599574
294,36.2,83.47651173482734
295,32.4,83.4730517575898
296,98.6,83.6928651599689
297,53.2,83.79870900909921
298,97.9,83.67986403337935
299,60.7,83.55105851712715
300,56.9,83.52075750434987
301,58.6,83.71918195653325
302,98.3,83.95692433187052
303,31.5,83.48699651433506
304,98.5,83.50817576894062
305,29.5,83.52426990548496
306,59.4,83.86780370605501
307,44.5,83.68426764077257
308,81.0,83.76573437754747
309,98.5,83.75593110870777
310,18.9,83.61181781437432
311,23.6,83.71346775170156
312,79.3,83.92311091795818
313,56.9,84.06580876705809
314,90.4,84.31419319359568
315,98.5,84.19152127335549
316,47.5,84.08022533888118
317,44.4,84.22795588214478
318,56.1,84.27566162890486
319,33.2,84.32656523341478
320,28.9,84.47508213514146
321,98.4,84.38910694317826
322,87.0,84.1497394270173
323,87.1,84.13474619232126
324,95.9,84.23220221784541
325,56.2,84.0426898282436
326,14.0,84.07299084102085
327,21.0,84.28614640841256
328,25.2,84.0801204910861
329,48.8,84.09212556362243
330,88.3,83.9991779932866
331,32.1,84.04730313122698
332,47.9,83.99241531050411
333,36.2,83.9892698766518
334,61.7,84.01600606439646
335,45.2,84.14119433171851
336,27.6,84.23330311969372
337,94.5,84.00567855658137
338,97.4,84.04987190220636
339,74.6,84.23062950091925
340,83.2,84.2576278081516
341,69.9,84.14979185091482
342,97.7,84.32787583085324
343,98.5,84.2370776403165
344,72.6,84.29028789631812
345,98.3,84.17815317948317
346,94.2,84.40504380802997
347,98.3,84.26690683801593
348,71.9,84.318701648784
349,76.8,84.33815091477081
350,42.0,84.25846659051221
351,98.2,84.4216621835497
352,20.8,84.21521687504293
353,91.6,84.21657989637893
354,95.6,84.29463907981382
355,50.6,84.3569186700896
356,12.7,84.39094177959211
357,83.7,84.20216332455583
358,98.3,84.110578775556
359,98.2,84.21291022355123
360,47.4,84.30774505419845
361,86.5,84.48126815505101
362,88.6,84.26979015238054
363,98.4,84.44509566574942
364,13.4,84.39807142965735
365,64.4,84.35330142115944
366,50.0,84.25002634300851
367,84.5,84.45741528167098
