no,fps
203,21.44107964420816
204,19.16449935574665
205,21.46060723897627
206,23.46778868211676
207,21.618786466816484
208,22.091329491946784
209,22.09354045184705
210,22.563729577646633
211,21.81817425184276
212,23.101348857959582
213,22.776315217863505
214,20.80889845854646
215,22.68294846141366
216,22.221831340365675
217,21.957522550112817
218,20.922352471691525
219,17.530904652834668
220,20.549736655152984
221,20.0983473014869
222,21.345058524173027
223,20.406564268233943
224,20.781679359055033
225,19.06233212592771
226,21.93891652413158
227,20.779826104188857
228,18.69761014251771
229,20.665464471181796
230,19.230399618537604
231,22.32330791052164
232,21.11403976843695
233,19.852156174122126
234,19.652816043482336
235,21.72606628197292
236,20.67035295741053
237,21.42114993718144
238,22.287247665959946
239,21.632947365706475
240,22.670320463967396
241,22.133763944738202
242,19.93556819856174
243,19.85535141992871
244,22.470167844380992
245,20.454930724551453
246,21.178005554152993
247,21.757397186371747
248,22.537904352498657
249,18.787307616505114
250,21.178326356874884
251,23.417867531698928
252,22.02011802011802
253,21.494811178131613
254,20.740471151373697
255,21.72257813916151
256,15.902875883903013
257,17.308303999933973
258,20.067480024879192
259,21.75897739180959
260,22.537541039102003
261,19.9575753826828
262,20.962610890371593
263,15.270561336313923
264,13.15955033618112
265,20.99125177667007
266,20.063640277445586
267,20.330893544415467
268,22.3015866263984
269,22.112876099896138
270,19.313993111197068
271,19.584359795672516
272,21.213137637693325
273,19.180712753746462
274,20.219164875001205
275,19.757519230859817
276,18.785119895377065
277,19.604406698855325
278,22.16827428740559
279,21.34614484197669
280,20.529519446320716
281,21.529234828225174
282,21.975008775744367
283,20.850793903299895
284,21.039688591034952
285,19.685191182199194
286,21.872217934544544
287,20.045134126350703
288,21.826803286792984
289,17.75118819381843
290,21.184423455730087
291,20.65355846739446
292,21.553795793357555
293,20.193854657153036
294,20.106825950019417
295,22.362346116730023
296,13.35714558679286
297,21.939605073885183
298,21.06790566843308
299,20.881728567161208
300,22.477272483681848
301,21.69291798768031
302,19.83825943005794
303,16.391427365525004
304,18.70094478850381
305,17.46396912174344
306,21.577191773070076
307,18.925144161786072
308,20.027809611123846
309,21.164967805744507
310,12.822304423588395
311,17.26903820816864
312,17.87914336379757
313,17.129536302673387
314,16.850211114548223
315,18.230952122226327
316,21.837144404181764
317,21.52006649495644
318,25.58984777767609
319,21.263251814900435
320,24.18497803097575
321,22.591074102401137
322,22.243869325413662
323,17.651011682321652
324,20.41719320449788
325,21.91015086296962
326,19.841544065471403
327,22.763830168301194
328,20.706988225420258
329,21.97662075000131
330,20.283209292653794
331,18.496095110840642
332,24.39641002076511
333,19.51846767400844
334,21.40912246314672
335,21.908205318387665
336,21.089515841131128
337,23.2482179875176
338,22.229133211437052
339,18.26946598135726
340,21.82839359039079
341,21.024396356837446
342,17.828983388026458
343,18.852329626666428
344,14.155837931790952
345,20.50412839327529
346,19.108011207034007
347,15.742316137144144
348,17.611508374727595
349,10.621341423268015
350,20.003739102233922
351,16.01081052193597
352,18.713126346832517
353,14.26551525932174
354,16.855289701899196
355,22.914685314685315
356,18.342330365420608
357,16.89473578210029
358,19.966315829560763
359,12.484979818305215
360,20.915988051722675
361,20.450043881033643
362,13.850632710749478
363,18.533281487503977
364,21.16603586964201
365,17.404400994228
366,18.250784326523508
367,17.423632775989198
368,22.1294431107711
369,22.080630047274603
370,23.241004044993627
371,21.419071498971
372,16.955383166311602
373,15.851129604015027
374,21.20434369375746
375,19.862403394453704
376,21.572197849108424
377,21.856375356299797
378,22.80752582925503
379,20.467108120373396
380,22.839817033326074
381,22.039672739310692
382,21.05680004016266
383,21.07298642965881
384,15.510389432695188
385,21.312087152700148
386,17.52643608997422
387,18.537377023097118
388,16.276549342232915
389,20.258717040915393
