no,fps
281,8.005344143772737
282,8.045221841366782
283,8.012929799290085
284,8.111204795977567
285,8.02528719797335
286,8.174851970670897
287,8.19116808449142
288,8.031649375169946
289,8.079175575459887
290,8.051059288279589
291,8.117562585277582
292,8.21200071267325
293,3.8298165309344387
294,6.7907785515027195
295,5.404494657102323
296,7.714840150312599
297,3.412147634244936
298,7.980683351187407
299,8.114453087969851
300,8.371028839437182
301,7.717366864830751
302,8.105937739160012
303,8.05113655995301
304,8.195265301018374
305,8.120045611447003
306,8.163984140362079
307,7.909796385594427
308,8.111769529497316
309,7.834563349079777
310,7.2568449718761405
311,8.032264612721235
312,8.064108282703991
313,8.07068747883378
314,7.058681768076674
315,6.551092160032487
316,5.649335570994098
317,8.115771977655188
318,7.661766828086725
319,7.918083788926813
320,7.737783066294011
321,7.872916240420008
322,6.697256144295131
323,8.0574624098788
324,6.679210910179564
325,7.505227690386167
326,8.048263052054711
327,7.903610825315349
328,8.061070580185888
329,8.25595137333328
330,8.18067168705835
331,8.147950144531128
332,8.165223807085749
333,8.138495748652414
334,8.042738091129085
335,8.201675413964912
336,8.099691986829782
337,8.13287779074773
338,8.114672873148262
339,6.77342953899123
340,6.880950466981542
341,8.071091269459465
342,8.150641860248193
343,8.032418436836904
344,7.748303680454593
345,5.5711088412694405
346,4.261135651559052
347,7.142194984478686
348,7.56192340907329
349,3.8565794784892207
350,8.040255874002948
351,8.231792355625338
352,8.071790233341352
353,8.172160165847366
354,8.092706287310769
355,8.120328584234075
356,4.240697227670718
357,4.413402977410571
358,6.880340940966885
359,7.6665143467118995
360,7.927617067523508
361,7.78634944326253
362,4.191931366846365
363,7.563177891299369
364,7.527736099644639
365,7.765676494330764
366,5.598862688300507
367,7.890288913386183
368,7.816254917417208
369,8.08417416913858
370,7.960281189742344
371,7.828012698602295
372,3.916250233426704
