no,fps
1,0.14577568749681769
2,15.425055624000148
3,14.204834170411788
4,13.278744784180633
5,17.746156124391792
6,17.166904737542207
7,16.185724870338355
8,14.939374187458817
9,16.47344566199285
10,17.448784830558537
11,16.45360646798762
12,17.102575394301187
13,16.09597015899087
14,16.047565300898736
15,17.212344057780697
16,17.26989146367574
17,17.496022592177
18,17.293032575666995
19,17.335273112022218
20,17.949075223170347
21,15.031246528263074
22,13.37217806598886
23,16.89793484654371
24,17.278072773559956
25,17.35722503165788
26,17.44631715554964
27,17.956375249911165
28,17.654726527313596
29,17.306018707630354
30,17.490040073224332
31,17.209095459655515
32,18.04381998786841
33,17.02130146297912
34,17.265270671337365
35,17.669303810799654
36,17.0143966898566
37,15.44533396180558
38,17.34875332969342
39,17.106411788457066
40,17.04059544316963
41,17.28718804739825
42,17.587360158333475
43,17.765398527705067
44,17.414589993772058
45,14.38513986253824
46,18.159046827376006
47,10.698963597080828
48,11.274404601903123
49,17.329901209369204
50,7.178450463895559
51,13.19365970122962
52,13.494535334523752
53,18.765537266622225
54,18.356057191122858
55,8.196338296246646
56,9.05025396702097
57,12.543675383400723
58,9.859786786398523
59,19.955581353303327
60,8.645090546328474
61,16.975627129894203
62,13.880885876543864
63,10.966733515140264
64,17.7214877534551
65,17.070903829482415
66,17.271740473229507
67,17.183995542481625
68,17.511362355387256
69,17.3005935562641
70,17.572549594654042
71,17.42052099946837
72,17.12471062806469
73,16.92473196379645
74,16.69268424697333
75,13.242605642696573
76,16.526932139676735
77,16.51567378986372
78,16.97597066454044
79,16.90931154176426
80,16.810231294261932
81,13.11498702354523
82,7.328932331983212
83,17.61276560006719
84,13.320367506248433
85,17.557837453167842
86,17.084741344195518
87,18.856652175281322
88,10.397150286681756
89,13.410743804295347
90,14.581478623029696
91,19.46872882221335
92,19.565631545311632
93,14.93129042708085
94,19.249286350243697
95,18.38695734131768
96,18.33134765411595
97,19.04493443277998
98,17.98609759130692
99,13.389509438058056
100,17.461279068799282
101,19.048567146555246
102,19.679741751435756
103,13.97970856053435
104,17.7514135771119
105,19.045972209608575
106,19.62826002517701
107,11.317695502122252
108,13.686167661349005
109,14.195075065318333
110,12.333286285579863
111,13.297309978600302
112,13.502137522534124
113,11.358950957478788
114,11.700833003219309
115,7.3979486908132035
116,7.860802290974789
117,18.462957908915634
118,14.058192811870502
119,19.29959599863799
120,19.506122543890246
121,18.962448573624485
122,18.893261261261262
123,19.289477557027226
124,19.65530265753797
125,19.036031497492456
126,17.88310735908587
127,18.686780751426802
128,19.041821780739827
129,19.010751128596553
130,18.842674621286996
131,19.29835281126346
132,18.994995720321903
133,19.142720223452468
134,19.884814867491585
135,19.053412921220712
136,19.335450828174054
137,18.8318456924265
138,19.560977884731976
139,19.725276999191106
140,18.416182585367352
141,18.991555392549728
142,9.160789247227282
143,18.436582138822587
144,14.491851084045953
145,17.906928292091468
146,19.173259949350424
147,16.278760357842852
148,14.618017823348795
149,16.252204776887428
150,14.282274101718924
151,16.57002441471836
152,19.061639073073408
153,14.83066195684074
154,18.036060907069846
155,18.025751663199877
156,18.31773774429523
157,18.268988527175
158,18.61049903937029
159,19.355437726985357
160,18.87175426203471
161,18.76654481675533
162,19.497236464720185
163,19.134074797222702
164,19.03845088898673
165,19.47388116871962
166,17.96160417960302
167,7.67406084646404
168,9.233836453618416
169,11.347825969324672
170,19.595797066917086
171,19.26431629034925
172,19.736786628519802
173,19.037932396181795
174,19.499411898707105
175,13.739428384243714
176,19.557329503595042
177,18.579502013297954
178,18.431397019726404
179,18.767048632395646
180,18.666654798727162
181,18.51332120976712
182,8.924867594269262
183,7.130635539408612
184,9.164231933962883
185,7.665169319614759
186,10.634618066384213
187,18.481832362453844
188,19.082973525089518
189,14.205844498936502
190,14.58761499000087
191,17.81035932364606
192,19.515470728915606
193,19.214542256102032
194,17.816563020355456
195,19.321199725450633
196,18.03086605507742
197,19.096440506651856
198,19.17396114285714
199,19.200732449815742
200,7.96567827753268
201,8.442708878493386
202,18.0137519917196
203,19.661015042352027
204,11.344327030484655
205,19.241427083763412
206,19.22237957094212
207,13.73533399265144
208,17.408590770048104
209,7.1866790491105546
210,14.614095970787863
211,15.03517991439817
212,19.196690023845377
213,19.350347856576057
214,18.036914079298185
215,18.01065789530185
216,18.944120250763312
217,18.199152156274
218,12.491933250139235
219,11.026963361796996
220,19.12674540562725
221,16.227242303838313
222,14.490699538431773
223,7.953458384848186
224,6.993478895197126
225,6.867183496377553
226,8.087135753385303
227,19.549034504294976
228,14.728949383002185
229,16.397515139431327
230,19.27759750705507
231,7.434639648183041
232,18.203417341903453
233,18.759913766112945
234,18.00230914171177
235,10.440110616330097
236,19.297021002507417
237,17.15377568381102
238,11.609116121496621
239,9.232129178809464
240,18.120605186074844
241,18.471332754953295
242,18.09871152037144
243,12.100827147279531
244,16.828846902296245
245,18.836328035532244
246,18.744738759111364
247,16.70159119506873
248,15.104321741228496
249,19.536559690716846
250,8.003068192876373
251,19.230399618537604
252,19.71387344366161
253,17.96352734592488
254,19.033526347316258
255,18.087238510864925
256,14.376264772820752
257,8.224673801782863
258,13.50522428188261
259,15.66359691381538
260,18.732348698343507
261,19.842764349952926
262,8.676404331681889
263,13.84843762381468
264,10.620615262292965
265,17.26029719797698
266,18.84817845603534
267,17.607220368154817
268,18.549838574145326
269,18.11098109150262
270,8.701514459980913
271,18.35003412491469
272,16.31041200832183
273,15.75301779503782
274,8.997563068474344
275,17.894551815350486
276,8.092581373362403
277,16.859761391774125
278,8.416736734165582
279,15.998840416077021
280,9.325669969917222
281,14.485594888620273
282,9.991933658750408
283,12.780303792068498
284,18.42516253733966
285,13.646225923997918
286,18.46791685196356
287,18.00161376160964
288,15.129602308594102
289,13.256920344136592
290,9.748980777723544
291,15.88528880422062
292,12.749496926846172
293,9.83195928729322
294,14.108649583229617
295,8.204547188375974
296,12.835645867123665
297,7.028012828461222
298,10.038951371818776
299,8.505473201792631
300,17.647595405394032
301,19.294357936380155
302,7.691750764259608
303,18.44728566590578
304,18.80331029041253
305,19.28495431994887
306,19.311769933099743
307,19.852813934775405
308,19.351062062856403
309,8.942163701795979
310,19.737251008202083
311,19.415377493866593
312,19.66691518143923
313,11.580077305356157
314,17.09302676246327
315,15.841789984967631
316,14.724295784536748
317,7.665351431072578
318,18.87336771151129
319,6.966321919070959
320,17.31945344856776
321,17.438483286213206
322,9.197127476455174
323,15.954172166285655
324,15.52606368408194
325,10.427496364065782
326,16.99254553704544
327,17.251919825930297
328,16.879981326314603
329,17.33441338380916
330,16.353911358399195
331,16.03069843526651
332,15.860600193610843
333,17.37311380345863
334,17.518383781006836
335,17.312233256560752
336,14.016990275039268
337,12.946501549516626
338,8.35976680452439
339,17.417048701082983
340,17.61550253461737
341,15.991215762825597
342,12.81803318266971
343,15.941741225836367
344,13.761381681693505
345,13.654889066137093
346,15.836765516564343
347,10.904889425051868
348,15.071539708149325
349,11.047846826937514
350,18.46214522149447
351,16.821152851247458
352,10.3863882306037
353,5.974826067384999
354,5.664847401908945
355,7.539169744847978
356,12.006641246722316
357,8.812173953236254
358,13.36003873302245
359,16.57257780921185
360,19.094440979509336
361,13.080222042038296
362,18.432450010986596
363,7.916380094597094
364,12.538538113615914
365,9.15648952450395
366,12.387779694256078
367,10.206584400193702
368,17.375992708743293
369,12.923484589384037
370,8.374053894331652
371,15.446699124234902
372,12.215079316541
373,11.888886369305427
374,12.84771628025228
375,10.093404147284676
376,15.985608659196584
377,9.520608330495971
378,11.675590209249048
379,8.654955603749796
380,17.795699472192524
381,18.80272023454626
382,12.535989790215224
383,15.517390130116132
