number,gpu_usage,mem_usage
270,30.6,92.15686068925892
271,90.7,92.34972820830322
272,99.4,92.3177496308047
273,92.7,92.51554499621761
274,76.8,92.52786461213918
275,99.4,92.44797059229045
276,74.6,92.90285275123236
277,83.8,93.1117095590259
278,89.8,93.12360978376715
279,8.9,92.99543335428541
280,99.7,93.25865374382644
281,93.6,92.98898521488817
282,99.6,93.12554946797607
283,99.8,92.57200553386662
284,98.5,93.13917968133609
285,99.0,93.72391583448098
286,99.1,92.34647792665582
287,2.5,91.63209747489812
288,99.3,91.62585903109104
289,92.1,91.90176600383639
290,92.4,91.68593681767021
291,31.4,92.06517129246402
292,99.0,93.34074956737179
293,99.6,92.03812056133413
294,99.2,92.05819891409138
295,99.2,91.77102080337527
296,99.2,92.10920736639639
297,99.0,92.20388492535099
298,81.3,91.99822597530729
299,99.2,91.97888155711557
300,70.0,92.1299148059241
301,23.8,91.57144302544603
302,99.8,91.81316961699625
303,99.5,91.59162622599838
304,99.5,91.97054615740696
305,99.4,92.94709852075488
306,99.1,93.33057933124931
307,99.2,93.51872869951514
308,8.9,92.75501736017368
309,96.0,92.1105703877324
310,99.7,91.71047120171825
311,83.4,92.15329586422631
312,99.3,92.42144410013593
313,99.7,92.04079418010859
314,99.0,92.12498695955549
315,99.7,92.31140633920253
316,90.5,92.33751344017674
317,99.5,91.61621303394395
318,99.3,91.7774689427725
319,99.4,91.70260761708747
320,8.6,91.60897853608363
321,98.8,91.71440299403363
322,99.7,91.6599345644911
323,33.8,91.68473106802682
324,96.8,91.63922712496337
325,95.6,91.94512056710076
326,90.4,91.9275061375278
327,83.9,91.96179136651801
328,91.5,92.27161660097079
329,86.3,93.31275520608621
330,98.9,91.88095371651357
331,99.6,90.94812288371278
332,99.3,92.33866676592258
333,53.3,93.00036120065404
334,73.2,93.09608723755942
335,99.3,92.0151064703147
336,99.3,92.62207035601593
337,99.6,92.57882064054664
338,74.9,92.8408877043418
339,93.3,93.00376875399404
340,99.0,92.45216450409352
341,99.1,92.55601624511736
342,4.8,92.66767914687446
343,99.1,92.68109966464434
344,20.6,92.82589446964577
345,99.5,92.83045534873163
346,99.6,92.33274286550073
347,12.4,92.52215040730746
348,99.6,92.18847229947465
349,92.5,92.29704219127697
350,99.7,92.34149765638966
351,92.1,92.36639900772047
352,99.7,92.2173578670184
353,9.8,92.87805624769663
354,37.5,92.76869999743123
355,99.1,92.51376258370131
356,99.6,93.10111993172312
357,99.6,92.53027611142595
358,99.5,92.80571126909344
359,92.5,92.92245928891177
